Word,Guess,Actual,Predicted,Game-Status,word-length
KIDNEY,*IDNE*,1,0,incomplete,6
AUTOMOBILES,AUTOMOBILES,1,1,correct,11
LOVING,*O*ING,1,0,incomplete,6
MITSUBISHI,*ITS**IS*I,1,0,incomplete,10
MANAGE,MANAGE,1,1,correct,6
LEGENDARY,LEGENDARY,1,1,correct,9
CONTACTED,CONTACTED,1,1,correct,9
VENICE,*ENI*E,1,0,incomplete,6
AGGREGATE,A**RE*ATE,1,0,incomplete,9
TRUSTEE,TR*STEE,1,0,incomplete,7
FOUGHT,*O***T,1,0,incomplete,6
CONSUMER,CONSUMER,1,1,correct,8
OXYGEN,****EN,1,0,incomplete,6
DRESSING,DRESSING,1,1,correct,8
MODIFIED,**DI*IED,1,0,incomplete,8
MARKET,MARKET,1,1,correct,6
CIVILIAN,*I*ILIAN,1,0,incomplete,8
RESERVOIR,RESER*OIR,1,0,incomplete,9
BEVERLY,*E*ER**,1,0,incomplete,7
PROMOTES,PROMOTES,1,1,correct,8
RELAY,RELAY,1,1,correct,5
INCORPORATED,INCORPORATED,1,1,correct,12
GOODS,*OO*S,1,0,incomplete,5
URGENT,UR*ENT,1,0,incomplete,6
ALLERGY,ALLER**,1,0,incomplete,7
WOULD,*O***,1,0,incomplete,5
ANAHEIM,ANA*EIM,1,0,incomplete,7
SUMMER,SU**ER,1,0,incomplete,6
RACES,RACES,1,1,correct,5
SIGHT,SI*HT,1,0,incomplete,5
PAINTED,PAINTED,1,1,correct,7
SUITES,SUITES,1,1,correct,6
OLYMPIC,*****I*,1,0,incomplete,7
BOOTS,*OOTS,1,0,incomplete,5
SUPPORTERS,SUPPORTERS,1,1,correct,10
LIMITATIONS,LIMITATIONS,1,1,correct,11
COACH,**A**,1,0,incomplete,5
AGREE,AGREE,1,1,correct,5
BOUGHT,*O***T,1,0,incomplete,6
CONFIRMED,CONFIRMED,1,1,correct,9
CAUSES,*A*SES,1,0,incomplete,6
MIXING,*I*ING,1,0,incomplete,6
CONTEXT,CONTE*T,1,0,incomplete,7
AVOID,A****,1,0,incomplete,5
MATTHEW,*ATT*E*,1,0,incomplete,7
CRUISE,*R*ISE,1,0,incomplete,6
PULLING,**LLING,1,0,incomplete,7
FRANK,*RA**,1,0,incomplete,5
HITACHI,*ITAC*I,1,0,incomplete,7
TRUST,TRUST,1,1,correct,5
BLOODY,******,1,0,incomplete,6
ETHNIC,ETHNIC,1,1,correct,6
ADIPEX,ADI*E*,1,0,incomplete,6
LEWIS,LE*IS,1,0,incomplete,5
KEITH,*EITH,1,0,incomplete,5
GENERATION,GENERATION,1,1,correct,10
SHAKIRA,**A*IRA,1,0,incomplete,7
PROGRESS,PRO*RESS,1,0,incomplete,8
SCIENTIST,SCIENTIST,1,1,correct,9
SIGNIFICANTLY,SIGNIFICANTLY,1,1,correct,13
ARTHUR,ARTH*R,1,0,incomplete,6
PREDICTIONS,PREDICTIONS,1,1,correct,11
TRACY,TRACY,1,1,correct,5
COOKED,****E*,1,0,incomplete,6
CHURCH,***R**,1,0,incomplete,6
SQUAD,S**A*,1,0,incomplete,5
BRAND,*RA*D,1,0,incomplete,5
MOUNTAIN,MOUNTAIN,1,1,correct,8
ACTIVITY,ACTI*IT*,1,0,incomplete,8
NORMAL,NORMAL,1,1,correct,6
RELEASE,RELEASE,1,1,correct,7
DRAMATICALLY,*RA*ATICALL*,1,0,incomplete,12
RIVERSIDE,RIVERSIDE,1,1,correct,9
ALARM,ALAR*,1,0,incomplete,5
STEERING,STEERING,1,1,correct,8
PROMOTED,PROMOTED,1,1,correct,8
SOUND,SO***,1,0,incomplete,5
MEMORIES,*E*ORIES,1,0,incomplete,8
RECENT,RECENT,1,1,correct,6
DEVELOPERS,*E*E*OPERS,1,0,incomplete,10
CONCORD,CONCOR*,1,0,incomplete,7
PLAIN,PLAIN,1,1,correct,5
LABORATORY,LA*ORATOR*,1,0,incomplete,10
POLITICAL,POLITICAL,1,1,correct,9
HANSEN,*ANSEN,1,0,incomplete,6
TWIST,T*IST,1,0,incomplete,5
DISTRICTS,*ISTRICTS,1,0,incomplete,9
ADJUSTMENT,ADJUSTMENT,1,1,correct,10
MOUTH,*OUTH,1,0,incomplete,5
REGIONAL,REGIONAL,1,1,correct,8
CONTINUOUSLY,CONTINUOUSLY,1,1,correct,12
ROLAND,ROLAND,1,1,correct,6
LOCKS,LO**S,1,0,incomplete,5
EMPLOY,E**L**,1,0,incomplete,6
INFORMATIONAL,IN*ORMATIONAL,1,0,incomplete,13
TRADITIONAL,TRA*ITIONAL,1,0,incomplete,11
WITHIN,*IT*IN,1,0,incomplete,6
DIVING,*I*ING,1,0,incomplete,6
BENEATH,*ENEAT*,1,0,incomplete,7
DOZENS,*O*ENS,1,0,incomplete,6
SIZED,SI*E*,1,0,incomplete,5
ANYTHING,ANYTHING,1,1,correct,8
MARYLAND,*AR*LAN*,1,0,incomplete,8
NIGHT,*****,1,0,incomplete,5
PREDICTION,PREDICTION,1,1,correct,10
GENERATED,GENERATE*,1,0,incomplete,9
INSTRUCTORS,INSTRUCTORS,1,1,correct,11
DISPUTES,DISPUTES,1,1,correct,8
ANDREW,ANDREW,1,1,correct,6
REMOVING,REMOVING,1,1,correct,8
OCCURRED,O***RRE*,1,0,incomplete,8
HOUSING,HOUSING,1,1,correct,7
COORDINATE,COORDINATE,1,1,correct,10
SOULS,SO*LS,1,0,incomplete,5
AMERICANS,A*ERICANS,1,0,incomplete,9
EARRINGS,EARRINGS,1,1,correct,8
BURNING,**RNING,1,0,incomplete,7
COLUMBIA,COLUMBIA,1,1,correct,8
EXCLUDE,E*****E,1,0,incomplete,7
DISCUSSING,DISCUSSING,1,1,correct,10
FIREWALL,*IRE*ALL,1,0,incomplete,8
ENGAGEMENT,ENGAGEMENT,1,1,correct,10
TREASURY,TREASURY,1,1,correct,8
EXHIBITION,E**I*ITION,1,0,incomplete,10
HOTTEST,*OTTEST,1,0,incomplete,7
RELATIVE,RELATIVE,1,1,correct,8
DISCHARGE,DISCHARGE,1,1,correct,9
OLIVER,O***ER,1,0,incomplete,6
CATHERINE,CAT*ERINE,1,0,incomplete,9
SENTENCE,SENTENCE,1,1,correct,8
DIETARY,*IETAR*,1,0,incomplete,7
MAINTENANCE,MAINTENANCE,1,1,correct,11
DEALER,DEALER,1,1,correct,6
FORMAL,FORMAL,1,1,correct,6
ADVENTURE,A**ENT*RE,1,0,incomplete,9
CUSTOMS,CUSTOMS,1,1,correct,7
ALREADY,ALREADY,1,1,correct,7
JESSICA,*ESS*CA,1,0,incomplete,7
FINANCES,*INANCES,1,0,incomplete,8
RESIDENT,RESIDENT,1,1,correct,8
ENCOUNTER,ENCOUNTER,1,1,correct,9
SUPPORTED,SUPPORTED,1,1,correct,9
BROWSER,*RO*SER,1,0,incomplete,7
GENUINE,GEN*INE,1,0,incomplete,7
FURNITURE,**RNIT*RE,1,0,incomplete,9
SHARING,SHARING,1,1,correct,7
EVENTS,EVENTS,1,1,correct,6
TWISTED,T*ISTED,1,0,incomplete,7
IMPOSSIBLE,IMPOSSIBLE,1,1,correct,10
NATIONWIDE,NATION*IDE,1,0,incomplete,10
MARKING,MARKING,1,1,correct,7
ADDITION,ADDITION,1,1,correct,8
WISHES,*IS*ES,1,0,incomplete,6
FITNESS,*ITNESS,1,0,incomplete,7
VERSUS,*ERSUS,1,0,incomplete,6
SERVERS,SER*ERS,1,0,incomplete,7
LUCKY,L****,1,0,incomplete,5
STAYING,STAYING,1,1,correct,7
SAVES,SA*ES,1,0,incomplete,5
STANDING,*TAN*ING,1,0,incomplete,8
CAMERAS,*AMERAS,1,0,incomplete,7
EVOLUTION,E*O**TION,1,0,incomplete,9
PLATES,PLATES,1,1,correct,6
SECRET,SE*RET,1,0,incomplete,6
BIKINI,*I*INI,1,0,incomplete,6
AFFILIATION,A**ILIATION,1,0,incomplete,11
LEARNING,LEARNING,1,1,correct,8
PERFORMANCE,PERFORMANCE,1,1,correct,11
JOINING,**INING,1,0,incomplete,7
TERMINAL,TERMINAL,1,1,correct,8
ARBITRATION,AR*ITRATION,1,0,incomplete,11
HONOLULU,**N*****,1,0,incomplete,8
BACHELOR,BACHELOR,1,1,correct,8
